FAM	D	T	L
fix_147_c60_lg_combined.ale.uml_rec	0.0526599	0.136121	0.198172
fix_4285_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_880_c60_lg_combined.ale.uml_rec	0.15875	0.318497	0.302585
fix_3396_c60_lg_combined.ale.uml_rec	0.218909	0.166397	0.740944
fix_5327_c60_lg_combined.ale.uml_rec	0.520222	0.240532	1e-06
fix_2451_c60_lg_combined.ale.uml_rec	1e-06	0.395059	0.552615
fix_5219_c60_lg_combined.ale.uml_rec	1e-06	0.767562	0.886197
fix_722_c60_lg_combined.ale.uml_rec	0.0336538	0.101216	0.0805754
fix_3090_c60_lg_combined.ale.uml_rec	1e-06	0.571818	0.631992
fix_4844_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.421059
fix_5021_c60_lg_combined.ale.uml_rec	0.340309	0.225839	0.644649
fix_2669_c60_lg_combined.ale.uml_rec	0.136167	0.238183	0.000148159
fix_2757_c60_lg_combined.ale.uml_rec	0.245212	0.493909	0.449372
fix_424_c60_lg_combined.ale.uml_rec	1e-06	0.409207	0.351732
fix_100_c60_lg_combined.ale.uml_rec	0.0867019	0.226458	0.339856
fix_2273_c60_lg_combined.ale.uml_rec	1.0481	5.02289e-05	0.203443
fix_3910_c60_lg_combined.ale.uml_rec	1.07251	1e-06	0.34128
fix_206_c60_lg_combined.ale.uml_rec	0.0288647	0.0863891	0.234692
fix_2175_c60_lg_combined.ale.uml_rec	1e-06	0.357741	1e-06
fix_1965_c60_lg_combined.ale.uml_rec	0.170642	0.421233	0.479956
fix_338_c60_lg_combined.ale.uml_rec	1e-06	0.263584	0.25841
fix_21_c60_lg_combined.ale.uml_rec	0.0827761	0.0969944	0.248829
fix_1303_c60_lg_combined.ale.uml_rec	0.22732	0.451584	0.598878
fix_3376_c60_lg_combined.ale.uml_rec	1e-06	0.290247	1e-06
fix_860_c60_lg_combined.ale.uml_rec	0.36723	0.345395	0.603142
fix_3248_c60_lg_combined.ale.uml_rec	0.891303	0.239629	0.491672
fix_4400_c60_lg_combined.ale.uml_rec	0.000342918	0.824809	0.925364
fix_2815_c60_lg_combined.ale.uml_rec	0.429212	0.317591	0.449012
fix_2689_c60_lg_combined.ale.uml_rec	0.542668	1e-06	0.70337
fix_1005_c60_lg_combined.ale.uml_rec	1.02813	1e-06	0.0924693
fix_4638_c60_lg_combined.ale.uml_rec	0.855377	0.298151	0.734751
fix_3070_c60_lg_combined.ale.uml_rec	0.362394	0.473683	1e-06
fix_4706_c60_lg_combined.ale.uml_rec	1e-06	0.304079	0.547927
fix_2293_c60_lg_combined.ale.uml_rec	0.353764	0.263711	0.780845
fix_4222_c60_lg_combined.ale.uml_rec	1.0922	8.58914e-06	0.488941
fix_3554_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.222226
fix_1521_c60_lg_combined.ale.uml_rec	0.0670561	0.00267258	0.45197
fix_1985_c60_lg_combined.ale.uml_rec	0.000543213	0.397777	0.111506
fix_2195_c60_lg_combined.ale.uml_rec	1e-06	0.414367	0.40353
fix_1719_c60_lg_combined.ale.uml_rec	0.000242601	0.29974	0.415628
fix_4124_c60_lg_combined.ale.uml_rec	1e-06	0.213139	0.45853
fix_3652_c60_lg_combined.ale.uml_rec	0.310335	0.587066	0.929423
fix_1627_c60_lg_combined.ale.uml_rec	1e-06	0.7984	0.806674
fix_4137_c60_lg_combined.ale.uml_rec	0.297623	0.0800257	0.82047
fix_2186_c60_lg_combined.ale.uml_rec	0.548221	1e-06	0.727482
fix_1996_c60_lg_combined.ale.uml_rec	0.245533	1e-06	0.626944
fix_1634_c60_lg_combined.ale.uml_rec	0.777718	0.271454	0.598774
fix_3641_c60_lg_combined.ale.uml_rec	1e-06	0.953307	0.85229
fix_4009_c60_lg_combined.ale.uml_rec	1.07809	1e-06	0.363017
fix_4231_c60_lg_combined.ale.uml_rec	1e-06	0.905736	0.931568
fix_3479_c60_lg_combined.ale.uml_rec	1e-06	0.471038	0.674618
fix_2280_c60_lg_combined.ale.uml_rec	0.513609	1e-06	0.264758
fix_1532_c60_lg_combined.ale.uml_rec	1e-06	0.237732	1e-06
fix_3547_c60_lg_combined.ale.uml_rec	0.335346	0.534888	0.886103
fix_3063_c60_lg_combined.ale.uml_rec	0.445478	1e-06	0.781242
fix_1016_c60_lg_combined.ale.uml_rec	0.0510298	0.126838	0.0812664
fix_2806_c60_lg_combined.ale.uml_rec	0.22947	0.418959	0.591893
fix_1128_c60_lg_combined.ale.uml_rec	1e-06	0.318849	1e-06
fix_2938_c60_lg_combined.ale.uml_rec	1e-06	0.12479	0.357992
fix_4715_c60_lg_combined.ale.uml_rec	0.276194	1e-06	0.58947
fix_4989_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_873_c60_lg_combined.ale.uml_rec	0.0005379	0.40463	0.378704
fix_3365_c60_lg_combined.ale.uml_rec	1e-06	0.502213	0.638929
fix_1310_c60_lg_combined.ale.uml_rec	0.177788	0.105134	0.527817
fix_4413_c60_lg_combined.ale.uml_rec	0.207233	0.189866	5.39307e-05
fix_1976_c60_lg_combined.ale.uml_rec	0.417804	5.88961e-05	1e-06
fix_2166_c60_lg_combined.ale.uml_rec	0.243034	0.146944	0.310205
fix_215_c60_lg_combined.ale.uml_rec	0.0254078	0.0547946	0.107312
fix_3903_c60_lg_combined.ale.uml_rec	1e-06	0.336241	0.395068
fix_32_c60_lg_combined.ale.uml_rec	0.399413	0.302835	0.532814
fix_1848_c60_lg_combined.ale.uml_rec	0.11158	0.411353	0.52352
fix_2058_c60_lg_combined.ale.uml_rec	0.332445	0.113565	0.562879
fix_5428_c60_lg_combined.ale.uml_rec	0.843971	0.298908	0.674088
fix_2260_c60_lg_combined.ale.uml_rec	0.616285	0.105089	0.638631
fix_113_c60_lg_combined.ale.uml_rec	0.0662853	0.0632893	0.104373
fix_3499_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_5032_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_4857_c60_lg_combined.ale.uml_rec	1e-06	0.176241	0.304379
fix_3083_c60_lg_combined.ale.uml_rec	0.244124	0.48071	0.536993
fix_509_c60_lg_combined.ale.uml_rec	5.72181e-06	0.183408	0.191318
fix_437_c60_lg_combined.ale.uml_rec	0.000995538	0.462783	0.342508
fix_4969_c60_lg_combined.ale.uml_rec	1e-06	0.607031	0.780774
fix_2744_c60_lg_combined.ale.uml_rec	1.11244	1e-06	0.69156
fix_5334_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.636285
fix_3385_c60_lg_combined.ale.uml_rec	2.31538e-05	0.612074	0.509855
fix_893_c60_lg_combined.ale.uml_rec	1e-06	0.299433	1e-06
fix_731_c60_lg_combined.ale.uml_rec	0.187788	0.71678	0.636991
fix_2442_c60_lg_combined.ale.uml_rec	0.287661	0.248287	0.278733
fix_2319_c60_lg_combined.ale.uml_rec	1e-06	0.175791	0.210322
fix_1595_c60_lg_combined.ale.uml_rec	0.418692	0.0822866	0.479038
fix_4296_c60_lg_combined.ale.uml_rec	1.08438	1e-06	0.461741
fix_154_c60_lg_combined.ale.uml_rec	1e-06	0.343576	0.372277
fix_2227_c60_lg_combined.ale.uml_rec	0.454848	0.0990429	1e-06
fix_1693_c60_lg_combined.ale.uml_rec	1e-06	0.549113	0.624224
fix_75_c60_lg_combined.ale.uml_rec	0.13618	0.0458834	0.22123
fix_4190_c60_lg_combined.ale.uml_rec	1e-06	0.459555	0.539635
fix_3944_c60_lg_combined.ale.uml_rec	0.905977	0.233544	0.536694
fix_252_c60_lg_combined.ale.uml_rec	0.0180908	0.0821718	0.140079
fix_2121_c60_lg_combined.ale.uml_rec	0.982137	0.137589	0.311187
fix_1931_c60_lg_combined.ale.uml_rec	1e-06	0.266642	0.470585
fix_6_c60_lg_combined.ale.uml_rec	0.31745	0.282741	0.469706
fix_2405_c60_lg_combined.ale.uml_rec	1e-06	0.343927	0.224706
fix_1289_c60_lg_combined.ale.uml_rec	1e-06	0.501011	0.449071
fix_776_c60_lg_combined.ale.uml_rec	1e-06	0.463304	0.375004
fix_648_c60_lg_combined.ale.uml_rec	1e-06	0.283127	0.111604
fix_5373_c60_lg_combined.ale.uml_rec	0.000326395	0.175137	0.000284998
fix_2703_c60_lg_combined.ale.uml_rec	0.275324	0.719426	0.86206
fix_470_c60_lg_combined.ale.uml_rec	0.0129946	0.124871	0.169935
fix_4810_c60_lg_combined.ale.uml_rec	0.312749	0.229579	0.481295
fix_5075_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.296024
fix_4348_c60_lg_combined.ale.uml_rec	1e-06	0.0779677	0.492835
fix_3500_c60_lg_combined.ale.uml_rec	0.308685	0.581231	0.851293
fix_1575_c60_lg_combined.ale.uml_rec	0.948547	0.166223	0.389339
fix_4276_c60_lg_combined.ale.uml_rec	0.822996	0.297955	0.82079
fix_3606_c60_lg_combined.ale.uml_rec	0.271141	0.334239	0.799262
fix_95_c60_lg_combined.ale.uml_rec	0.132807	0.303466	0.382365
fix_1673_c60_lg_combined.ale.uml_rec	0.773183	1e-06	0.295182
fix_3738_c60_lg_combined.ale.uml_rec	0.385984	3.88844e-06	0.0448554
fix_4170_c60_lg_combined.ale.uml_rec	1e-06	0.488819	0.498806
fix_796_c60_lg_combined.ale.uml_rec	0.0490902	0.125974	0.341453
fix_4454_c60_lg_combined.ale.uml_rec	0.442083	8.93655e-06	0.0970607
fix_1269_c60_lg_combined.ale.uml_rec	0.754408	0.18946	0.64534
fix_1357_c60_lg_combined.ale.uml_rec	1e-06	0.447814	1e-06
fix_5393_c60_lg_combined.ale.uml_rec	1e-06	0.167506	1e-06
fix_3322_c60_lg_combined.ale.uml_rec	0.148336	0.136295	5.50839e-05
fix_834_c60_lg_combined.ale.uml_rec	1e-06	0.503897	0.593939
fix_490_c60_lg_combined.ale.uml_rec	1e-06	0.185818	0.326539
fix_4752_c60_lg_combined.ale.uml_rec	0.827898	0.306733	0.817753
fix_2841_c60_lg_combined.ale.uml_rec	0.270011	0.386793	0.489313
fix_5095_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_1051_c60_lg_combined.ale.uml_rec	0.909742	0.195384	0.201463
fix_3024_c60_lg_combined.ale.uml_rec	0.0993835	1e-06	1e-06
fix_4602_c60_lg_combined.ale.uml_rec	0.431437	0.617194	0.885868
fix_3174_c60_lg_combined.ale.uml_rec	1.06772	1e-06	0.284806
fix_1101_c60_lg_combined.ale.uml_rec	1e-06	0.605582	0.492807
fix_2911_c60_lg_combined.ale.uml_rec	0.186375	0.272431	0.338485
fix_1339_c60_lg_combined.ale.uml_rec	0.316349	0.31695	0.367849
fix_4504_c60_lg_combined.ale.uml_rec	0.297689	0.222615	0.330855
fix_964_c60_lg_combined.ale.uml_rec	0.00293414	0.393784	0.179932
fix_3272_c60_lg_combined.ale.uml_rec	0.238728	0.563073	1e-06
fix_1207_c60_lg_combined.ale.uml_rec	1e-06	0.297658	0.325198
fix_1723_c60_lg_combined.ale.uml_rec	2.02438e-05	0.106579	0.311019
fix_3756_c60_lg_combined.ale.uml_rec	1e-06	0.615485	0.889653
fix_3668_c60_lg_combined.ale.uml_rec	0.304951	0.230298	0.427609
fix_2091_c60_lg_combined.ale.uml_rec	1e-06	0.357525	0.639635
fix_1881_c60_lg_combined.ale.uml_rec	0.497914	1e-06	0.804321
fix_1425_c60_lg_combined.ale.uml_rec	0.543074	0.0743824	1e-06
fix_4218_c60_lg_combined.ale.uml_rec	0.307352	0.228905	0.373781
fix_3450_c60_lg_combined.ale.uml_rec	1e-06	0.525613	0.595664
fix_4326_c60_lg_combined.ale.uml_rec	0.24983	1.28536e-06	0.396861
fix_2397_c60_lg_combined.ale.uml_rec	1e-06	0.669788	0.610925
fix_520_c60_lg_combined.ale.uml_rec	0.169174	0.339269	0.431475
fix_2653_c60_lg_combined.ale.uml_rec	0.267359	0.669131	0.845964
fix_5125_c60_lg_combined.ale.uml_rec	0.21893	1e-06	0.253564
fix_4940_c60_lg_combined.ale.uml_rec	0.207412	0.189137	1e-06
fix_3194_c60_lg_combined.ale.uml_rec	2.11298e-06	0.0964435	0.173422
fix_626_c60_lg_combined.ale.uml_rec	1e-06	0.275221	0.207156
fix_2555_c60_lg_combined.ale.uml_rec	0.517625	0.257232	0.357297
fix_5223_c60_lg_combined.ale.uml_rec	1.08257	1e-06	0.452965
fix_3292_c60_lg_combined.ale.uml_rec	0.314031	1.1988e-05	0.820051
fix_984_c60_lg_combined.ale.uml_rec	7.179e-05	0.175206	0.305841
fix_718_c60_lg_combined.ale.uml_rec	2.5332e-05	0.645618	0.259093
fix_1861_c60_lg_combined.ale.uml_rec	1e-06	0.41649	0.48032
fix_2071_c60_lg_combined.ale.uml_rec	0.337981	0.333171	0.65463
fix_302_c60_lg_combined.ale.uml_rec	0.0503474	0.243529	0.219774
fix_3814_c60_lg_combined.ale.uml_rec	2.05371e-05	0.864908	0.885749
fix_3688_c60_lg_combined.ale.uml_rec	1e-06	0.18318	0.413937
fix_5401_c60_lg_combined.ale.uml_rec	1.1033	1.28914e-05	0.492588
fix_2249_c60_lg_combined.ale.uml_rec	0.598134	0.193796	0.729764
fix_2377_c60_lg_combined.ale.uml_rec	0.0837471	1e-06	1e-06
fix_5264_c60_lg_combined.ale.uml_rec	1e-06	0.900735	0.931779
fix_2512_c60_lg_combined.ale.uml_rec	0.000116897	0.0917968	0.38756
fix_661_c60_lg_combined.ale.uml_rec	1e-06	0.201396	0.300448
fix_459_c60_lg_combined.ale.uml_rec	0.0757007	0.0829882	0.240856
fix_4907_c60_lg_combined.ale.uml_rec	1e-06	0.401933	0.759405
fix_5162_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_1098_c60_lg_combined.ale.uml_rec	1e-06	0.279137	0.365923
fix_2614_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.32555
fix_2888_c60_lg_combined.ale.uml_rec	0.160932	0.340549	0.623095
fix_4839_c60_lg_combined.ale.uml_rec	1e-06	0.215596	0.668755
fix_567_c60_lg_combined.ale.uml_rec	0.275398	0.431884	0.564248
fix_4381_c60_lg_combined.ale.uml_rec	1e-06	0.475016	0.366588
fix_2330_c60_lg_combined.ale.uml_rec	2.03281e-06	0.139198	0.298733
fix_5446_c60_lg_combined.ale.uml_rec	1.09786	2.11104e-06	0.495293
fix_1482_c60_lg_combined.ale.uml_rec	1e-06	0.337436	0.201761
fix_4087_c60_lg_combined.ale.uml_rec	1e-06	0.917352	0.933229
fix_3853_c60_lg_combined.ale.uml_rec	1e-06	0.596597	0.796432
fix_345_c60_lg_combined.ale.uml_rec	1.22779e-05	0.228759	0.16792
fix_2036_c60_lg_combined.ale.uml_rec	0.528728	0.441009	0.656962
fix_1826_c60_lg_combined.ale.uml_rec	0.549131	1e-06	1e-06
fix_1784_c60_lg_combined.ale.uml_rec	0.606128	0.0960367	1e-06
fix_2108_c60_lg_combined.ale.uml_rec	0.101583	0.0892226	0.314665
fix_1918_c60_lg_combined.ale.uml_rec	0.0960445	0.0689161	0.272989
fix_1240_c60_lg_combined.ale.uml_rec	0.00105112	0.486469	0.394995
fix_5284_c60_lg_combined.ale.uml_rec	0.843971	0.298908	0.674088
fix_3235_c60_lg_combined.ale.uml_rec	0.466689	0.178078	0.344041
fix_923_c60_lg_combined.ale.uml_rec	1e-06	0.371901	0.476501
fix_681_c60_lg_combined.ale.uml_rec	1.0188	1e-06	0.067879
fix_4543_c60_lg_combined.ale.uml_rec	0.000447671	0.191431	0.288089
fix_2956_c60_lg_combined.ale.uml_rec	1.07462	1e-06	0.297007
fix_5182_c60_lg_combined.ale.uml_rec	0.165272	1e-06	1e-06
fix_1146_c60_lg_combined.ale.uml_rec	1e-06	0.513294	0.545421
fix_3133_c60_lg_combined.ale.uml_rec	1.06353	1e-06	0.275812
fix_587_c60_lg_combined.ale.uml_rec	0.00084594	0.169997	0.260118
fix_4645_c60_lg_combined.ale.uml_rec	0.335827	0.227366	0.702708
fix_2868_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.329703
fix_1078_c60_lg_combined.ale.uml_rec	1.03747	1e-06	0.107625
fix_4361_c60_lg_combined.ale.uml_rec	6.48153e-06	0.412514	0.000413002
fix_3529_c60_lg_combined.ale.uml_rec	0.709885	1e-06	0.812611
fix_3417_c60_lg_combined.ale.uml_rec	0.256063	0.205098	0.694756
fix_1462_c60_lg_combined.ale.uml_rec	1e-06	0.508161	0.516632
fix_4067_c60_lg_combined.ale.uml_rec	0.445209	1e-06	0.102549
fix_3711_c60_lg_combined.ale.uml_rec	0.433114	0.370735	1e-06
fix_4159_c60_lg_combined.ale.uml_rec	1e-06	0.886454	0.91184
fix_1764_c60_lg_combined.ale.uml_rec	0.142382	0.36378	0.349286
fix_24_c60_lg_combined.ale.uml_rec	0.073914	0.264383	0.367227
fix_3789_c60_lg_combined.ale.uml_rec	0.608776	0.195371	1e-06
fix_3915_c60_lg_combined.ale.uml_rec	0.125179	1e-06	1e-06
fix_203_c60_lg_combined.ale.uml_rec	0.0987156	0.15877	0.287707
fix_2170_c60_lg_combined.ale.uml_rec	0.193569	0.17829	1e-06
fix_1960_c60_lg_combined.ale.uml_rec	0.42039	1e-06	0.730756
fix_2348_c60_lg_combined.ale.uml_rec	0.000115897	0.707766	0.566844
fix_105_c60_lg_combined.ale.uml_rec	0.0801724	0.101956	0.210333
fix_2276_c60_lg_combined.ale.uml_rec	1.05914	4.28764e-05	0.206777
fix_2752_c60_lg_combined.ale.uml_rec	0.507091	0.321467	1e-06
fix_421_c60_lg_combined.ale.uml_rec	0.000627712	0.143918	0.313634
fix_3095_c60_lg_combined.ale.uml_rec	0.000239026	0.101545	0.527017
fix_4841_c60_lg_combined.ale.uml_rec	0.185403	1e-06	1e-06
fix_5024_c60_lg_combined.ale.uml_rec	1.10094	1.41103e-05	0.498659
fix_2454_c60_lg_combined.ale.uml_rec	0.000115669	0.154433	0.242785
fix_727_c60_lg_combined.ale.uml_rec	0.649389	0.495586	0.334729
fix_619_c60_lg_combined.ale.uml_rec	0.92968	0.0627164	0.251686
fix_885_c60_lg_combined.ale.uml_rec	0.0846234	0.170669	0.401673
fix_3393_c60_lg_combined.ale.uml_rec	0.51356	1e-06	0.0200687
fix_5322_c60_lg_combined.ale.uml_rec	1.12332	1e-06	0.515811
fix_3657_c60_lg_combined.ale.uml_rec	0.608776	0.195371	1e-06
fix_1622_c60_lg_combined.ale.uml_rec	1e-06	0.404605	0.504305
fix_1980_c60_lg_combined.ale.uml_rec	0.544458	1e-06	1e-06
fix_2190_c60_lg_combined.ale.uml_rec	1e-06	0.532974	0.507275
fix_3769_c60_lg_combined.ale.uml_rec	1e-06	0.572285	0.576933
fix_4121_c60_lg_combined.ale.uml_rec	1e-06	0.48201	0.471189
fix_4319_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.296024
fix_3551_c60_lg_combined.ale.uml_rec	1e-06	0.386478	0.497153
fix_1524_c60_lg_combined.ale.uml_rec	1e-06	0.393185	0.577045
fix_2296_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.082632
fix_4227_c60_lg_combined.ale.uml_rec	1e-06	0.304079	0.547927
fix_4703_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_2810_c60_lg_combined.ale.uml_rec	0.434351	0.313438	0.41071
fix_1000_c60_lg_combined.ale.uml_rec	0.668661	1e-06	1e-06
fix_3075_c60_lg_combined.ale.uml_rec	1.78099e-05	0.223034	1e-06
fix_4405_c60_lg_combined.ale.uml_rec	1e-06	0.812064	0.868656
fix_1238_c60_lg_combined.ale.uml_rec	0.0749627	0.259539	0.0996319
fix_1306_c60_lg_combined.ale.uml_rec	0.00095499	0.788858	0.482565
fix_3373_c60_lg_combined.ale.uml_rec	5.8389e-06	0.182163	0.291817
fix_865_c60_lg_combined.ale.uml_rec	3.46328e-05	0.239305	0.365902
fix_4260_c60_lg_combined.ale.uml_rec	0.263569	0.215792	0.208895
fix_3428_c60_lg_combined.ale.uml_rec	0.353439	0.683168	0.877395
fix_1563_c60_lg_combined.ale.uml_rec	1e-06	0.294571	0.31443
fix_3516_c60_lg_combined.ale.uml_rec	1e-06	0.341526	0.693666
fix_4166_c60_lg_combined.ale.uml_rec	1.47385e-05	0.0113823	0.508081
fix_1665_c60_lg_combined.ale.uml_rec	1e-06	0.47644	0.424247
fix_83_c60_lg_combined.ale.uml_rec	0.222803	0.334987	0.460532
fix_3610_c60_lg_combined.ale.uml_rec	1e-06	0.291519	1e-06
fix_4058_c60_lg_combined.ale.uml_rec	1.08591	1e-06	0.368535
fix_822_c60_lg_combined.ale.uml_rec	0.232765	0.342768	0.530909
fix_3334_c60_lg_combined.ale.uml_rec	0.232515	0.566182	1e-06
fix_1341_c60_lg_combined.ale.uml_rec	1e-06	0.241546	0.0672507
fix_5385_c60_lg_combined.ale.uml_rec	1.5759e-05	0.185829	0.332544
fix_4442_c60_lg_combined.ale.uml_rec	0.167461	1e-06	1e-06
fix_780_c60_lg_combined.ale.uml_rec	0.0430002	0.236828	0.113666
fix_3032_c60_lg_combined.ale.uml_rec	4.94392e-05	0.102023	0.000847894
fix_5083_c60_lg_combined.ale.uml_rec	0.348743	0.223079	0.661262
fix_1047_c60_lg_combined.ale.uml_rec	1e-06	0.20288	0.225577
fix_2857_c60_lg_combined.ale.uml_rec	0.527087	0.23817	0.738169
fix_1179_c60_lg_combined.ale.uml_rec	0.374091	0.21991	0.781326
fix_2969_c60_lg_combined.ale.uml_rec	0.254995	0.519242	0.688219
fix_4744_c60_lg_combined.ale.uml_rec	0.00106219	0.0591231	0.406891
fix_486_c60_lg_combined.ale.uml_rec	0.00517285	0.23127	0.127234
fix_5479_c60_lg_combined.ale.uml_rec	1.10867	1e-06	0.510097
fix_2231_c60_lg_combined.ale.uml_rec	0.245686	0.475625	0.645283
fix_142_c60_lg_combined.ale.uml_rec	0.0577507	0.146701	0.263326
fix_4280_c60_lg_combined.ale.uml_rec	0.000137526	0.200627	0.269114
fix_1583_c60_lg_combined.ale.uml_rec	1.02405	1e-06	0.129004
fix_1927_c60_lg_combined.ale.uml_rec	0.345782	0.412907	0.423688
fix_2137_c60_lg_combined.ale.uml_rec	1e-06	0.38793	0.0685558
fix_244_c60_lg_combined.ale.uml_rec	1e-06	0.341071	0.304217
fix_3952_c60_lg_combined.ale.uml_rec	1.06512	1e-06	0.334533
fix_4186_c60_lg_combined.ale.uml_rec	0.33086	0.20603	0.864726
fix_63_c60_lg_combined.ale.uml_rec	0.879743	0.175097	0.20817
fix_1819_c60_lg_combined.ale.uml_rec	0.11886	0.501693	0.523409
fix_1685_c60_lg_combined.ale.uml_rec	0.0756932	1e-06	0.246316
fix_2009_c60_lg_combined.ale.uml_rec	0.231041	0.106924	0.530616
fix_5365_c60_lg_combined.ale.uml_rec	1e-06	0.477709	0.390524
fix_760_c60_lg_combined.ale.uml_rec	6.12519e-06	0.21156	0.0848181
fix_2413_c60_lg_combined.ale.uml_rec	0.338441	0.106052	0.000164925
fix_5063_c60_lg_combined.ale.uml_rec	0.166703	1e-06	1e-06
fix_4806_c60_lg_combined.ale.uml_rec	1e-06	0.743333	0.9
fix_558_c60_lg_combined.ale.uml_rec	0.0400004	0.178266	0.388809
fix_466_c60_lg_combined.ale.uml_rec	0.0346865	0.267403	0.250401
fix_4938_c60_lg_combined.ale.uml_rec	0.440376	0.539566	0.883107
fix_2989_c60_lg_combined.ale.uml_rec	4.24023e-06	0.933848	0.862699
fix_1199_c60_lg_combined.ale.uml_rec	1e-06	0.534414	0.54671
fix_2715_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.299622
fix_408_c60_lg_combined.ale.uml_rec	3.1582e-05	0.211305	0.1287
fix_3182_c60_lg_combined.ale.uml_rec	0.253819	0.482722	0.795849
fix_4956_c60_lg_combined.ale.uml_rec	0.000149493	0.899882	0.939405
fix_5133_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_2645_c60_lg_combined.ale.uml_rec	0.164858	0.148742	0.538326
fix_4868_c60_lg_combined.ale.uml_rec	1e-06	0.485413	0.485926
fix_536_c60_lg_combined.ale.uml_rec	0.071607	0.137081	0.354509
fix_992_c60_lg_combined.ale.uml_rec	0.000115895	0.195284	0.301506
fix_3284_c60_lg_combined.ale.uml_rec	1e-06	0.705073	0.80131
fix_5235_c60_lg_combined.ale.uml_rec	0.265215	1e-06	0.536409
fix_2543_c60_lg_combined.ale.uml_rec	0.626725	1e-06	0.00147991
fix_630_c60_lg_combined.ale.uml_rec	0.0855742	0.226939	0.41192
fix_3802_c60_lg_combined.ale.uml_rec	0.479131	0.323705	1e-06
fix_314_c60_lg_combined.ale.uml_rec	0.17819	0.36086	0.492746
fix_2067_c60_lg_combined.ale.uml_rec	0.180438	0.602182	0.613422
fix_1877_c60_lg_combined.ale.uml_rec	0.483771	0.49343	0.687583
fix_2159_c60_lg_combined.ale.uml_rec	0.0827837	1e-06	1e-06
fix_1949_c60_lg_combined.ale.uml_rec	0.116614	0.0887734	0.513995
fix_3598_c60_lg_combined.ale.uml_rec	0.47632	0.165439	0.834029
fix_2361_c60_lg_combined.ale.uml_rec	0.119214	0.330564	1e-06
fix_5417_c60_lg_combined.ale.uml_rec	1.08257	1e-06	0.452965
fix_2907_c60_lg_combined.ale.uml_rec	0.153595	0.117889	0.261768
fix_1117_c60_lg_combined.ale.uml_rec	0.000153631	0.296922	0.316002
fix_3162_c60_lg_combined.ale.uml_rec	0.230012	1e-06	1e-06
fix_4888_c60_lg_combined.ale.uml_rec	0.206572	0.1951	1e-06
fix_4614_c60_lg_combined.ale.uml_rec	1.08257	1e-06	0.452965
fix_2839_c60_lg_combined.ale.uml_rec	2.00396e-05	0.12382	0.244303
fix_1029_c60_lg_combined.ale.uml_rec	0.220811	0.289547	0.382827
fix_1211_c60_lg_combined.ale.uml_rec	0.000201081	0.404071	0.351997
fix_3264_c60_lg_combined.ale.uml_rec	1e-06	0.119512	0.27749
fix_972_c60_lg_combined.ale.uml_rec	1.36054e-05	0.1499	0.0828513
fix_4512_c60_lg_combined.ale.uml_rec	1e-06	0.486914	0.385497
fix_1897_c60_lg_combined.ale.uml_rec	0.438153	1e-06	0.722366
fix_2087_c60_lg_combined.ale.uml_rec	0.20786	0.0990746	0.228602
fix_4036_c60_lg_combined.ale.uml_rec	1.06512	1e-06	0.334533
fix_3740_c60_lg_combined.ale.uml_rec	0.2183	1e-06	0.648916
fix_4108_c60_lg_combined.ale.uml_rec	0.8405	0.296082	0.651679
fix_1735_c60_lg_combined.ale.uml_rec	0.54357	0.000276584	0.781705
fix_2381_c60_lg_combined.ale.uml_rec	1e-06	0.303931	0.437163
fix_4330_c60_lg_combined.ale.uml_rec	1.08016	2.98726e-05	0.46226
fix_3578_c60_lg_combined.ale.uml_rec	1e-06	0.325262	0.529127
fix_3446_c60_lg_combined.ale.uml_rec	0.417209	0.356485	0.679976
fix_1433_c60_lg_combined.ale.uml_rec	1e-06	0.349068	0.479757
fix_1368_c60_lg_combined.ale.uml_rec	0.138584	0.208608	0.328899
fix_4555_c60_lg_combined.ale.uml_rec	1e-06	0.780224	0.933532
fix_697_c60_lg_combined.ale.uml_rec	0.000882696	0.579954	0.397158
fix_935_c60_lg_combined.ale.uml_rec	0.539756	0.349879	1e-06
fix_3223_c60_lg_combined.ale.uml_rec	0.952915	0.188406	0.454231
fix_1256_c60_lg_combined.ale.uml_rec	1e-06	0.340583	0.431439
fix_5292_c60_lg_combined.ale.uml_rec	0.520222	0.240532	1e-06
fix_4653_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_591_c60_lg_combined.ale.uml_rec	1.02458	1e-06	0.0679011
